kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales		Thiomonas	Thiomonas_intermedia
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales		Thiomonas	Thiomonas_X19
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	Thioploca	Thioploca_ingrica
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Nidovirales	f__Coronaviridae	Deltacoronavirus	Thrush_coronavirus_HKU12_600
k__Viruses				f__Nudiviridae		Tipula_oleracea_nudivirus
k__Bacteria	p_Firmicutes	c__Tissierellia	o__Tissierellales	f__Tissierellaceae	Tissierella	Tissierellia_JN_28
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Tistrella	Tistrella_mobilis
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Secoviridae	Nepovirus	Tobacco_ringspot_virus
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Martellivirales	f__Bromoviridae	Ilarvirus	Tobacco_streak_virus
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae	Marseillevirus	Tokyovirus_A1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Tolumonas	Tolumonas_auensis
k__Bacteria	p_Cyanobacteria		o__Nostocales	f__Tolypothrichaceae	Tolypothrix	Tolypothrix_PCC_7910
k__Viruses	p_Cressdnaviricota	c__Repensiviricetes	o__Geplafuvirales	f__Geminiviridae	Begomovirus	Tomato_yellow_leaf_curl_Saudi_virus
k__Viruses				f__Nudiviridae		Tomelloso_virus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Corynebacteriales		Tomitella	Tomitella_HY188
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Martellivirales	f__Togaviridae	Alphavirus	Tonate_virus
k__Viruses				f__Anelloviridae	Betatorquevirus	Torque_teno_mini_virus_10
k__Viruses				f__Anelloviridae	Alphatorquevirus	Torque_teno_virus_25
k__Fungi	p_Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	Torulaspora	Torulaspora_delbrueckii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_azotonutricium
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_brennaborense
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_caldarium
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_denticola
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_pallidum
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_paraluiscuniculi
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_pedis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_phagedenis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_primitia
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_putidum
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_socranskii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_OMZ_804
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_OMZ_838
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	Treponema	Treponema_succinifaciens
k__Bacteria	p_Cyanobacteria		o__Oscillatoriales	f__Microcoleaceae	Trichodesmium	Trichodesmium_erythraeum
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Ascoviridae	Ascovirus	Trichoplusia_ni_ascovirus_2c
k__Viruses				f__Baculoviridae	Alphabaculovirus	Trichoplusia_ni_single_nucleopolyhedrovirus
k__Bacteria	p_Cyanobacteria		o__Nostocales	f__Nostocaceae	Trichormus	Trichormus_azollae
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales		Tropheryma	Tropheryma_whipplei
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Deinococcales	f__Trueperaceae	Truepera	Truepera_radiovictrix
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Trueperella	Trueperella_bialowiezensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Trueperella	Trueperella_pyogenes
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Corynebacteriales	f__Tsukamurellaceae	Tsukamurella	Tsukamurella_paurometabola
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Tsukamurella_phage_TPA2
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Corynebacteriales	f__Tsukamurellaceae	Tsukamurella	Tsukamurella_tyrosinosolvens
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	Tumebacillus	Tumebacillus_algifaecis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	Tumebacillus	Tumebacillus_avium
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae		Tunisvirus
k__Viruses	p_Negarnaviricota	c__Monjiviricetes	o__Mononegavirales	f__Rhabdoviridae	Tupavirus	Tupaia_tupavirus
k__Bacteria	p_Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	Turicibacter	Turicibacter_sanguinis
k__Bacteria	p_Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	Turicibacter	Turicibacter_H121
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae	Avipoxvirus	Turkeypox_virus
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Turneriella	Turneriella_parva
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	Tuwongella	Tuwongella_immobilis
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae		uncultured_crAssphage
k__Viruses	p_Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae		uncultured_phage_WW_nAnB
k__Viruses	p_Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae		Uncultured_phage_WW_nAnB_strain_2
k__Viruses	p_Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae		Uncultured_phage_WW_nAnB_strain_3
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Undibacterium	Undibacterium_parvum
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Undibacterium	Undibacterium_KW1
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Undibacterium	Undibacterium_YM2
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	Ureaplasma	Ureaplasma_parvum
k__Bacteria	p_Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	Ureaplasma	Ureaplasma_urealyticum
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Urechidicola	Urechidicola_croceus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	Ureibacillus	Ureibacillus_thermosphaericus
k__Fungi	p_Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	Ustilago	Ustilago_maydis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_penaei
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_CF_49
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_HDW17A
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_HDW17B
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_MN_17
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Vagococcus	Vagococcus_teuberi
k__Bacteria					Vampirococcus	Vampirococcus_LiM
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Variibacter	Variibacter_gotjawalensis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_boronicumulans
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_paradoxus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_HW608
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_PAMC_28711
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_PBL_E5
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_PBL_H6
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_PBS_H4
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_PMC12
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_RA8
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_SRS16
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Variovorax	Variovorax_WDL1
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Veillonella	Veillonella_atypica
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Veillonella	Veillonella_dispar
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Veillonella	Veillonella_parvula
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Veillonella	Veillonella_rodentium
k__Bacteria	p_Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	Veillonella	Veillonella_T1_7
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Verminephrobacter	Verminephrobacter_eiseniae
k__Bacteria	p_Verrucomicrobia					Verrucomicrobia_bacterium_IMCC26134
k__Bacteria	p_Verrucomicrobia					Verrucomicrobia_bacterium_S94
k__Bacteria	p_Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium_GAS474
k__Bacteria	p_Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium_spinosum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Verrucosispora	Verrucosispora_maris
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Verrucosispora	Verrucosispora_NA02020
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Vespertiliibacter	Vespertiliibacter_pulmonis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_alfacsensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_alginolyticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_anguillarum
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_antiquarius
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_aphrogenes
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_astriarenae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_azureus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_breoganii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_campbellii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_casei
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_chagasii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_cholerae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_cidicii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_cincinnatiensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_coralliilyticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_crassostreae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_cyclitrophicus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_diabolicus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_europaeus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_fluvialis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_furnissii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_gazogenes
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_harveyi
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_hyugaensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_jasicida
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_mediterranei
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_metoecus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_metschnikovii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_mimicus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_natriegens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_navarrensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_neocaledonicus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_nigripulchritudo
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_owensii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_panuliri
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_parahaemolyticus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Vibrio_phage_ICP1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae	Enhodamvirus	Vibrio_phage_QH
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Aphroditevirus	Vibrio_phage_USC_1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Vulnificusvirus	Vibrio_phage_vB_ValM_yong1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Vibrio_phage_VBM1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_ponticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_qinghaiensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_rotiferianus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_rumoiensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_scophthalmi
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_04Ya108
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_2521_89
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_dhg
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_EJY3
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_HBUAS61001
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_HDW18
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_Scap24
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_SM1977
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_THAF100
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_THAF190c
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_ZWAL4003
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_splendidus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_taketomensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_tapetis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_tasmaniensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_tritonius
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_tubiashii
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Aphroditevirus	Vibrio_virus_Aphrodite1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Demerecviridae	Cetovirus	Vibrio_virus_Ceto
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Schizotequatrovirus	Vibrio_virus_KVP40
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Mardecavirus	Vibrio_virus_MAR10
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Schizotequatrovirus	Vibrio_virus_nt1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Maculvirus	Vibrio_virus_OWB
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae	Enhodamvirus	Vibrio_virus_VC8
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae	Enhodamvirus	Vibrio_virus_VP5
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Kaohsiungvirus	Vibrio_virus_Vp670
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae		Vibrio_virus_VpV262
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Vibrio	Vibrio_vulnificus
k__Bacteria	p_Lentisphaerae	c__Lentisphaeria	o__Victivallales			Victivallales_bacterium_CCUG_44730
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_dokdonensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_halodenitrificans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_necropolis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_phasianinus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_6R
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_Bac330
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_Bac332
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_MSP4_1
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Virgibacillus	Virgibacillus_SK37
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Vitreoscilla	Vitreoscilla_filiformis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Vitreoscilla	Vitreoscilla_C1
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Chromobacteriaceae	Vogesella	Vogesella_LIG4
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae	Orthopoxvirus	Volepox_virus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Votkovvirus	Votkovvirus_S28C10
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	Vulcanisaeta	Vulcanisaeta_distributa
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	Vulcanisaeta	Vulcanisaeta_moutnovskia
k__Bacteria	p_Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Vulgatibacteraceae	Vulgatibacter	Vulgatibacter_incomptus
k__Bacteria	p_Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Waddliaceae	Waddlia	Waddlia_chondrophila
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Weeksella	Weeksella_virosa
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Weissella	Weissella_ceti
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Weissella	Weissella_cibaria
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Weissella	Weissella_confusa
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Weissella	Weissella_cryptocerci
