ID,Abiotrophia,Acetobacter,Acholeplasma,Achromobacter,Acidaminococcus,Acidibacter,Acidobacteria,Acinetobacter,Actinobacillus,Actinomyces,Actinomycetospora,Adlercreutzia,ADurb.Bin063-1,Aerococcus,Aeromonas,Agathobacter,Aggregatibacter,Akkermansia,Alicycliphilus,Aliicoccus,Alishewanella,Alistipes,Alkanindiges,Allisonella,Alloprevotella,Alteromonas,Alysiella,Anaerococcus,Anaeroglobus,Anaeromyxobacter,Anaerostipes,Anaerotruncus,Anaerovibrio,Angelakisella,Anoxybacillus,ANPRhizobium,Aquabacterium,Aquicella,Asteroleplasma,Atopobium,Aureimonas,Bacillus,Bacteroidales,Bacteroides,Bacteroidia,Barnesiella,Bartonella,Bdellovibrio,Bergeyella,Bifidobacterium,Bilophila,Blastocatella,Blastococcus,Blastomonas,Blautia,Blvii28,Bombella,Bosea,Brachybacterium,Bradyrhizobium,Brevibacterium,Brevundimonas,Bryobacter,Bulleidia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,CAG-352,CAG-56,CAG-873,Campylobacter,candidate,Candidatus,Capnocytophaga,Caproiciproducens,Cardiobacterium,Carnimonas,Catabacter,Catenibacterium,Catonella,Caulobacter,Cetobacterium,Chloroflexi,Christensenella,Christensenellaceae,Chroococcidiopsis,Chryseobacterium,Chthoniobacter,CL500-29,Cloacibacillus,Cloacibacterium,Clostridiales,Clostridium,Cnuella,Collinsella,Comamonas,Commensalibacter,Conchiformibius,Coprobacillus,Coprobacter,Coprococcus,Corynebacterium,Craurococcus,Criibacterium,Cupriavidus,Curvibacter,Cutibacterium,Defluviitaleaceae,Deinococcus,Delftia,delta,Dermabacter,Dermacoccus,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dielma,Dietzia,Dolosigranulum,Dongia,Dorea,DTU089,Dyella,Eggerthella,Eikenella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Ensifer,Enterococcus,Enterorhabdus,Eremococcus,Erysipelatoclostridium,Erysipelotrichaceae,Escherichia-Shigella,eubacterium,Eubacterium,Exiguobacterium,Ezakiella,F0058,F0332,Facklamia,Faecalibacterium,Faecalitalea,Fastidiosipila,Faucicola,Ferrovum,Filifactor,Filobacterium,Finegoldia,Firmicutes,Flavisolibacter,Flavobacterium,Flavonifractor,Fournierella,Fretibacterium,Frischella,Fructobacillus,Fusicatenibacter,Fusobacterium,Gaiella,Gallicola,Gardnerella,GCA-900066225,GCA-900066575,Gemella,Gemmata,Gemmatimonas,Gemmatirosa,Geobacter,Gilliamella,Glutamicibacter,GOUTA6,Gracilibacteria,Granulicatella,Haemophilus,Haliangium,Halomonas,Helcococcus,Herbaspirillum,hgcI,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Hydrogenophaga,Hymenobacter,Hyphomicrobium,Ignavigranum,Intestinibacter,Intestinimonas,Jeotgalicoccus,JGI,Johnsonella,Jonquetella,Kingella,Kocuria,Kytococcus,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lachnospiraceae,Lactobacillus,Lactococcus,Larkinella,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Libanicoccus,Luteimonas,Luteolibacter,Lysobacter,Mailhella,Marvinbryantia,Massilia,Megamonas,Megasphaera,Mesorhizobium,metagenome,Methylobacterium,Methylotenera,Methyloversatilis,Microbacterium,Micrococcus,Microvirga,Mitsuokella,MND1,Mobiluncus,Mogibacterium,Moraxella,Moryella,Mucilaginibacter,Murdochiella,Mycobacterium,Mycoplasma,Negativibacillus,Negativicoccus,Neisseria,Nesterenkonia,Nitrospira,Nocardioides,Nosocomiicoccus,Novosphingobium,Oceanivirga,Ochrobactrum,Odoribacter,Olsenella,organism,Oribacterium,Oscillibacter,Oxalicibacterium,Oxalobacter,Paenibacillus,Pajaroellobacter,Pantoea,Parabacteroides,Paracoccus,Paraprevotella,Parasutterella,Parvimonas,Pedobacter,Peptoanaerobacter,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Pirellula,planctomycete,Porphyromonadaceae,Porphyromonas,Prevotella,Prevotellaceae,Proteus,Providencia,Pseudoalteromonas,Pseudoduganella,Pseudogulbenkiania,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Pyramidobacter,Qipengyuania,Ralstonia,Ramlibacter,RB41,Reyranella,Rheinheimera,Rhodococcus,Rikenellaceae,Romboutsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrobacter,rumen,Ruminiclostridium,Ruminococcaceae,Ruminococcus,S5-A14a,Salinicoccus,Sanguibacteroides,Schlegelella,Selenomonas,Sellimonas,Senegalimassilia,Serratia,Shewanella,Shuttleworthia,Simonsiella,Singulisphaera,Slackia,Sneathia,Snodgrassella,soil,Solirubrobacter,Solobacterium,Sphingobacterium,Sphingobium,Sphingomonas,SR1,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinivibrio,Sutterella,Suttonella,SWB02,Tannerella,Terrisporobacter,Thermoanaerobacterales,TM7,Treponema,Turicibacter,Tyzzerella,UBA1819,Varibaculum,Veillonella,Vibrio,Victivallis,W5053,Weissella,Zoogloea,ZOR0006
FCF191912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39,0,0.03,0,0,0,0.86,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,18.88,0,0,0,0,0,3.68,0.11,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0.33,0.13,0,0,0.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0.09,0,0.4,0,0,0,0.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.1,0,0,0,0,0.45,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.57,2.78,0,2.89,0,0,0,0,0,18.03,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.47,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.04,0,0.26,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,2.56,0.02,1.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.58,0,0,0.07,0,0,0,0,0,0,0,0.66,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,1.26,0,0,0,0,0,0.73,2.22,4.43,0,0,0,0,0,0.23,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,7.83,0,0,0,0,0,0,0,0,0,0.01,0.94,0.3,0,0,0,0,0,0,0,0
FCF191913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711369095,0,0.050040032,0,0,0,0.300240192,0,0,0.030024019,0,0,0,0,0,0.190152122,0,0,0,0,0,0,0,0,0,0,0,0,34.92794235,0,0,0,0,0,0.300240192,0.060048038,0,0,0,1.120896717,0,0,0,0,0,0,0,0,0,0,0.260208167,0,0,0,0.150120096,0,0,0,0.050040032,0,0,0,0,0,0,0,0,0.060048038,0,0.030024019,0.080064051,0,0,0,0,0,0,0,0.050040032,0,0,0,0,0,0,0,0.240192154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.213370697,0,0,0,0,0.11008807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170136109,0.160128102,0,1.180944756,0,0,0,0,0,28.52281825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39111289,0.040032026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060048038,0,0,0,0,0,0.11008807,0,0,0.090072058,0,0,0,0,0,0.060048038,0,0,0,0,0,0,0,0,0,0.650520416,0.310248199,1.681345076,0.060048038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190952762,2.191753403,0,0.010008006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040032026,0,0.050040032,0,0,0,0,0,0,0,0,0,0,0,0.070056045,0,0,0,0,0,0.400320256,0,0,0,0,0,0,0,0,0,0,0.020016013,0,0,0,0,0.120096077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050040032,1.060848679,0,0,0,0,0,0.260208167,1.881505204,3.432746197,0,0,0,0,0,0.060048038,0.020016013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580464371,0,4.223378703,0,0,0,0,0,0.020016013,0,0,0,0,0.910728583,0.050040032,0,0.030024019,0,0,0,0,0,0
FCF191914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061698718,0,0.040064103,0,0,0,0.150240385,0,0.060096154,0.030048077,0,0,0,0,0,0.23036859,0,0,0,0,0,0,0,0,0,0,0,0,8.804086538,0,0,0,0,0,7.211538462,0.090144231,0,0,0,7.802483974,0,0,0,0,0,0,0,0,0,0,0.340544872,0,0,0,0.450721154,0,0,0,0.080128205,0,0,0,0,0,0,0,0,0.020032051,0,0,0.040064103,0,0,0,0,0,0,0,0.060096154,0,0,0,0,0,0,0,0.651041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.10616987,0,0,0,0,0.210336538,0,0,0.010016026,0,0.290464744,0,0,0,0,0,0,0,0,0.050080128,0.090144231,0.140224359,0,0.94150641,0,0,0,0,0,28.95633013,0,0,0,0.010016026,0,0,0,0,0,0,0.070112179,0,0,0,0,1.322115385,0.170272436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020032051,0,0,0,0,0,0,0.010016026,0,0.150240385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392227564,0,1.40224359,0.060096154,0,0,0,0.010016026,0,0,0,0,0,0,0,0.240384615,0,0.100160256,13.48157051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090144231,0,0,0,0,0,1.111778846,0,0,0.020032051,0,0,0,0,0,0,0,0.060096154,0,0,0,0,3.565705128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120192308,0.300480769,0,0,0,0,0,0.330528846,1.412259615,1.201923077,0,0,0,0,0,0.330528846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841346154,0,1.572516026,0,0.170272436,0,0,0,0,0,0,0,0,0.190304487,0.090144231,0,0.350560897,0,0,0,0,0,0.040064103
FCF191916,0,0,0,0,0.170119083,0,0,0,0,0,0,0,0,0,0.04002802,17.60232163,0,0.04002802,0,0,0,1.270889623,0,0.090063044,0.050035025,0,0,0,0,0,0.220154108,0,0,0,0,0,0,0,0,0,0,0,0,6.344441109,0,0,0,0,0,0.770539378,0,0,0,0,1.521064745,0,0,0,0,0,0,0,0,0,0,0.520364255,0.200140098,0,0,0.300210147,0,0,0,0.090063044,0,0,0,0,0,0,0,0,0.080056039,0,0,0.220154108,0,0,0,0,0,0,0,0.030021015,0,0.140098069,0,0,0,0,0.750525368,1.200840588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310217152,0,1.06074252,0,0,0,0,0.410287201,0.02001401,0,0,0,0,0,0,0,0,0,0,0,0,0.02001401,1.140798559,0.230161113,0,2.601821275,0,0,0,0,0,16.76173321,0.010007005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640448314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050035025,0,0,0,0,0,0,0.02001401,0,0.180126088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580406284,0,1.220854598,0.120084059,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30651456,0.290203142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060042029,0,0,0,0,0,0,0,0.080056039,0,0,0,0.010007005,0,0,0,0,0,0.49034324,0,0.170119083,0.02001401,0,0,0,0.02001401,0,0,0,1.280896628,0,0,0,0,16.83178225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04002802,1.721204843,0,0,0,0,0,0.230161113,1.340938657,1.55108576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160112078,0,7.855498849,0,0,0,0,0,0,0,0,0,0,0.340238167,0.110077054,0,0,0,0,0,0,0,0.030021015
FCF191917,0,0,0,0,0,0,0,0,0,0,0,0.02004008,0,0,0,15.73146293,0,0.02004008,0,0,0,1.973947896,0,0,0,0,0,0,0,0,0.340681363,0,0,0,0,0,0,0,0,0,0,0,0,25.3006012,0,0,0,0,0,1.763527054,0.06012024,0,0,0,2.144288577,0,0,0,0,0,0,0,0,0,0,0.521042084,0.170340681,0,0,0,0,0,0,0.0501002,0,0,0,0,0,0,0,0,0.090180361,0,0,0.420841683,0,0,0,0,0,0,0,0.04008016,0,0.440881764,0,0,0,0.02004008,0,0.070140281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352705411,0,0,0,0,0.160320641,0.03006012,0,0,0,0,0,0,0,0,0,0,0,0,0.230460922,0.080160321,0.941883768,0,2.925851703,0,0,0,0,0,21.56312625,0,0,0,0,0,0,0,0,0,0,0.250501002,0,0,0,0,1.042084168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01002004,0,0,0,0,0,0,0,0,0.210420842,0,0,0,0,0,0.080160321,0,0,0,0,0,0,0,0,0,1.092184369,0.110220441,1.032064128,0.04008016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110220441,0.460921844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03006012,0,0,0,0,0.180360721,0,0.06012024,0,0,0,0,0,0,0,0,0,0,0,0.100200401,0,0,0,0,0,1.182364729,0,0.02004008,0.310621242,0,0,0,0.04008016,0,0,0,0.110220441,0,0,0,0,0.120240481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070140281,3.266533066,0,0,0,0,0,1.28256513,1.803607214,4.128256513,0,0,0,0,0,0.150300601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691382766,0,2.895791583,0,0,0,0,0,0,0,0,0,0,0.460921844,0.190380762,0,0.210420842,0,0,0,0,0,0
FCF191918,0,0,0,0,2.25045009,0,0,0,0,0,0,0.020004001,0,0,0,8.881776355,0,0.020004001,0,0,0,0.380076015,0,0,0.050010002,0,0,0,0,0,0.600120024,0,0,0,0,0,0,0,0,0,0,0,0,16.79335867,0,0,0,0,0,5.211042208,0.020004001,0,0,0,1.630326065,0,0,0,0,0,0,0,0,0,0,0.450090018,0.150030006,0,0,0,0,0,0,0.020004001,0,0,0,0,0,0,0,0,0.070014003,0,0,0.220044009,0,0,0,0,0,0,0,0.110022004,0,0.270054011,0,0,0,0,0,0.610122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100420084,0,0,0,0,0.440088018,0,0,0,0,0.070014003,0,0,0,0,0,0.020004001,0,0,0.050010002,0.310062012,0.300060012,0,2.820564113,0,0,0,0,0,23.94478896,0,0,0,0.030006001,0,0,0,0,0,0,0.080016003,0,0,0,0,1.370274055,0,0,0,0,0,0,0.010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120024005,0,0,0,0,0,0.120024005,0,0,0,0,0,0,0,0,0,0.850170034,0.060012002,0.820164033,0.030006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150030006,2.670534107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040008002,0,0,0,0,0,0,0,0,0.100020004,0,0,0.050010002,0,0,0,0,0,0.550110022,0,0,0.450090018,0,0,0,0,0,0,0,0.100020004,0,0,0,0,0.010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160032006,1.570314063,0,0,0,0,0,0.460092018,0.610122024,3.930786157,0,0,0,0,0,0.080016003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010002,0,0,0,0,0,0.520104021,0,15.30306061,0,0.050010002,0,0,0,0.100020004,0,0,0,0.060012002,0.400080016,0.140028006,0,0.200040008,0,0,0,0,0,0.030006001
FCF191919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0.05,0,0.28,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,8.44,0,0,0,0,0,5.36,0.28,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.28,0,0,0,0.04,0,0,0,0,0,0,0,0,0.08,0,0,0.05,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,2.7,0,0,0,0,1.01,0.09,0,0.03,0,0,0,0,0,0,0,0.05,0,0,0.03,1.04,2.83,0,3.28,0,0,0,0,0,39.7,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,2.09,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.77,0,1.58,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.56,0,0,0.22,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.31,1.05,0,0,0,0,0,0.84,1.29,3.81,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,4.69,0,0.14,0,0,0,0,0,0,0,0,0.52,0.02,0,0.04,0,0,0,0,0,0
FCF191920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,3.31,0,0.27,0,0,0,1.19,0,0.29,0,0,0,0,0,0,0.51,0.03,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0.24,0,0,0,1.73,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.24,0,0,0,0.03,0,0,0,0,0,0,0,0,0.04,0,0,0.73,0,0,0,0,0.01,0,0,0.12,0,0.17,0,0,0,0.11,0.17,0.18,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,11.28,0,0,0,0,0.68,0.06,0,0,0,0.08,0,0,0,0,0,0,0,0,0.13,4.71,0.25,0,8.82,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.01,0.15,0,0.2,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.92,0.04,15.63,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.27,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.03,0,0,0,0,0,0,0,0.03,0.02,0,0,0.05,0,0,0,0,0,0.75,0,0.14,0.04,0,0,0,0.05,0,0,0,0.02,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1.17,0,0,0,0,0,0.9,2.5,3.07,0,0,0,0,0,0.35,0.07,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.8,0,6.03,0,0,0,0,0,0,0,0,0,0.01,0.31,0.16,0,0.19,0.01,0,0,0,0,0
FCF191921,0,0,0,0,0.020008003,0,0,0,0,0,0,0,0,0,0.06002401,3.871548619,0,0.040016006,0,0,0,1.75070028,0,0,0.090036014,0,0,0,0,0,0.230092037,0,0,0,0,0,0,0,0,0,0,0,0,24.81992797,0,0,0,0,0,4.081632653,0.110044018,0,0,0,1.790716287,0,0,0,0,0,0,0,0,0,0,0.320128051,0.010004002,0,0,0,0,0,0,0.010004002,0,0,0,0,0,0,0,0,0.010004002,0,0,0.090036014,0,0,0,0,0.010004002,0,0,0.180072029,0,0.100040016,0,0,0,0.020008003,0,0.270108043,0,0,0,0,0,0,0.080032013,0,0,0,0,0,0,0.420168067,0,0.420168067,0,0,0,0,0.620248099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070028011,1.490596238,10.04401761,0,4.271708683,0,0.010004002,0,0,0,8.303321329,0,0,0,0,0,0,0,0,0,0,0.150060024,0,0,0,0,1.330532213,0.170068027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030012005,0,0,0,0,0,0,0,0,0.130052021,0,0,0,0,0,0.170068027,0,0,0,0,0,0,0,0,0,1.070428171,0.480192077,0.570228091,0.120048019,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160464186,1.210484194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070028011,0.070028011,0,0,0.180072029,0,0.040016006,0,0,0,8.793517407,0,1.290516206,0.030012005,0,0,0,0,0,0,0,1.410564226,0,0,0,0,0.100040016,0,0,0,0,0,0,0,0.010004002,0,0,0,0,0,0,0,0,0,0,0,0.200080032,2.781112445,0,0,0,0,0,0.790316126,1.830732293,3.741496599,0,0,0,0,0,0.170068027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120048019,0,4.601840736,0,0.220088035,0,0,0,0,0,0,0,0.040016006,2.140856343,0.080032013,0,0.110044018,0,0,0,0,0,0
FCF191922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600240096,0,0.540216086,0,0,0,0.790316126,0,0.040016006,0,0,0,0,0,0,0.69027611,0,0,0,0,0,0,0,0,0,0,0,0,10.34413766,0,0,0,0,0,16.54661865,0.030012005,0,0,0,3.81152461,0,0,0,0,0,0,0,0,0,0,0.31012405,0,0,0,0.06002401,0,0,0,0.040016006,0,0,0,0,0,0,0,0,0.040016006,0,0,0.070028011,0,0,0,0,0,0,0,0.170068027,0,0.030012005,0,0,0,0.030012005,0,0.480192077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430172069,0,0,0,0,0.170068027,0.030012005,0,0.050020008,0,0,0,0,0,0,0,0.010004002,0,0,0,0.950380152,0.320128051,0,4.221688675,0,0,0,0,0,32.10284114,0,0,0,0,0,0,0,0,0,0,0.170068027,0,0,0,0,2.490996399,0,0,0,0,0,0.020008003,0,0,0,0,0,0,0,0,0,0,0.020008003,0,0,0,0,0,0.010004002,0.06002401,0,0.140056022,0,0,0,0,0,0.110044018,0,0,0,0,0,0,0,0,0,1.140456182,0.040016006,0.770308123,1.390556222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140056022,0.050020008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020008003,0,0.020008003,0,0,0,0,0,0,0,0,0.120048019,0,0,0.06002401,0,0,0,0,0,1.00040016,0,0,0.020008003,0,0,0,0,0,0,0,0.150060024,0,0,0,0.010004002,0.070028011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550220088,0,0,0,0,0,1.070428171,2.080832333,3.551420568,0,0,0,0,0,1.510604242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530212085,0,8.913565426,0,0,0,0,0,0,0,0,0,0,0.210084034,0.170068027,0,0,0,0,0,0,0,0
FCF191923,0,0,0,0,0.040004,0,0,0.030003,0.250025003,0,0,0,0,0,0.010001,0.520052005,0,5.900590059,0,0.020002,0,5.95059506,0,0,0.130013001,0,0,0,0,0,0.260026003,0,0,0,0,0,0,0,0,0,0,0,0,20.94209421,0,1.350135014,0,0,0,0.810081008,0.040004,0,0,0,1.560156016,0,0,0,0,0,0,0,0,0,0,0.250025003,0.480048005,0,0,0,0,0,0,0.030003,0,0,0,0,0.020002,0.050005001,0.020002,0,0,0,0,2.440244024,0,0,0,0,0,0,0,0,0,0.090009001,0,0,0,0,0,0.120012001,0.200020002,0,0,0,0,0,0.020002,0.010001,0,0,0,0,0,0.070007001,0,0.100010001,0,0,0.060006001,0,0.140014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830083008,1.120112011,0,1.740174017,0,0,0,0,0,9.280928093,0,0,0,0,0,0,0,0,0,0,0.200020002,0,0,0,0,2.090209021,0.030003,0,0,0,0.060006001,0,0.290029003,0,0,0,0,0,0,0,0,0.080008001,0.190019002,0,0.030003,0,0,0,0.390039004,0,0,0,0,0,0,0,0,0,0.070007001,0,0,0.020002,0,0,0,0,0,0.200020002,0.190019002,0.710071007,0.080008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060006001,0.060006001,0,0.080008001,0,0,0,0,0,0,0,0,0,0,0.110011001,0,0,0,0,0,0.090009001,0,0.160016002,0,0,0,0,0,0,0,0.380038004,0,1.250125013,0,0.050005001,0,0,0,0,0,1.570157016,0,0,0.050005001,0.020002,0.020002,0,0.020002,0,0,0,2.550255026,0,0,0.070007001,0.100010001,0.720072007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220122012,0,0.040004,0,0,0,0.850085009,1.810181018,4.150415042,0,0,0,0,0.020002,0,0,0,0,0,0,0,0,0,0,0,0,0.020002,0,0,0,0,0.160016002,0,0.030003,0,0.840084008,0,22.78227823,0.060006001,0.020002,0,0,0,0,0,0,0,0,0,0.230023002,0,0.050005001,0,0,0,0,0,0
FCF191924,0,0,0,0,0.01,0,0,0.03,0.16,0.03,0,0.01,0,0,0,1.93,0,0,0,0,0,2.02,0,0,0.15,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.01,0,0,0,31.81,0,0.52,0,0,0,1.09,0.06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.26,0,0.03,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.05,0,0.32,0,0,0,0,0.01,0.36,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.14,0,0,0.11,0,0.45,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.74,0.02,0,3.57,0,0,0,0,0,24.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.87,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.03,0.09,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.11,2.57,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.92,0.08,0,0.03,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.08,0,0.13,0,0,0,0,0,0,0,0.06,0,0,0,0.18,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0.18,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.39,0,0,0,0,0,0.21,5.16,2.65,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.09,0,0,0,0.55,0,9.15,0.05,0,0,0,0,0,0,0,0,0,0,0.07,0,0.02,0,0,0,0,0,0.01
